mmsi,name,imo,lat,lon,sog,cog,nav_status,ship_type,destination,eta,dim_bow,dim_stern,timestamp
218052350,ROLF DEYMANN,0,,,,,,69,HAREN,"{""Day"":22,""Hour"":18,""Minute"":0,""Month"":10}",49,5,
218084000,GEO GRAPH,0,,,,,,99,DERSK- SURVEY- DERSK,"{""Day"":28,""Hour"":19,""Minute"":0,""Month"":3}",10,8,
218767000,FAIRPLAY-64,,53.89099,9.14516,0,185.5,0,,,,,,2026-03-30 01:18:47.907084468 +0000 UTC
219000431,PRINSESSE BENEDIKTE,,54.65345,11.35137,0,101.8,0,,,,,,2026-03-30 01:18:50.617849331 +0000 UTC
219000543,RESCUE MORTEN STAGE,,57.32111,11.12439,0,276.7,0,,,,,,2026-03-30 01:18:43.932573717 +0000 UTC
219000615,TOSTE R,,57.04756,10.05336,0,330.8,5,,,,,,2026-03-30 01:18:42.859769405 +0000 UTC
219005068,M.F. OMOE,,55.17145,11.16022,0,360,0,,,,,,2026-03-30 01:18:40.959885182 +0000 UTC
219007477,FOB SWATH 6,,53.4447,6.82579,0,251.2,5,,,,,,2026-03-30 01:18:47.175609772 +0000 UTC
219010747,VICTOR,,55.67603,11.10066,0,261.8,5,,,,,,2026-03-30 01:18:40.864523684 +0000 UTC
219014436,SUPPORTER,,54.15799,12.10765,0,319.9,5,,,,,,2026-03-30 01:18:50.348835047 +0000 UTC
219016713,AMALIE,,63.0567,7.6701,0,108.9,5,,,,,,2026-03-30 01:18:51.529387544 +0000 UTC
219016938,LANGELAND,9596428,54.93486,10.8339,0,109.8,5,60,SPODSBJERG<>TAARS,"{""Day"":29,""Hour"":22,""Minute"":0,""Month"":3}",52,46,2026-03-30 01:18:44.499608419 +0000 UTC
219018692,MARY MAERSK,9619921,,,,,,71,GBLGP>DEHAM,"{""Day"":31,""Hour"":8,""Minute"":30,""Month"":3}",146,253,
219019804,E 100  ELLA SOFIE,,55.47353,8.42423,0,60,7,,,,,,2026-03-30 01:18:46.666498413 +0000 UTC
219020533,AARSLEFF 103,,55.71174,12.62944,0.1,90.5,3,,,,,,2026-03-30 01:18:48.292023206 +0000 UTC
219023945,,,54.57258,11.92922,0,210,5,,,,,,2026-03-30 01:18:44.176643006 +0000 UTC
219025000,ARCTIC GAS,,50.26453,-1.28235,15,248.8,0,,,,,,2026-03-30 01:18:43.909564958 +0000 UTC
219025783,MARLEN,,56.16595,10.22045,0,284.3,15,,,,,,2026-03-30 01:18:43.443868791 +0000 UTC
219026522,M/V ULLA,,60.89512,4.67469,9.9,186,0,,,,,,2026-03-30 01:18:42.271606919 +0000 UTC
219027463,NORDIC,,60.01871,25.49469,0.1,144.7,1,,,,,,2026-03-30 01:18:47.686653081 +0000 UTC
219027899,SVITZER VESTRI,,55.71057,12.59969,0,205.4,5,,,,,,2026-03-30 01:18:41.27882771 +0000 UTC
219029947,STENA BALTICA,,58.1813,19.31819,15.3,297.5,0,,,,,,2026-03-30 01:18:41.081798169 +0000 UTC
219030452,ASTRID,,57.71862,10.59604,0,314.9,8,,,,,,2026-03-30 01:18:48.194274724 +0000 UTC
219030885,,,54.98962,18.31279,19.5,126.4,0,,,,,,2026-03-30 01:18:47.284067828 +0000 UTC
219033393,WIND PACE,,55.47644,8.41915,0,155.7,15,,,,,,2026-03-30 01:18:42.532628402 +0000 UTC
219033808,TYRFING,,55.80804,10.64551,0,334.9,0,,,,,,2026-03-30 01:18:49.279277793 +0000 UTC
219034492,WIND ALLY,9981075,,,,,,70,ES FRO> NL RTM,"{""Day"":7,""Hour"":7,""Minute"":0,""Month"":3}",27,125,
219148000,ALICE THERESA,,51.41182,-6.88109,9,282.4,0,,,,,,2026-03-30 01:18:48.013414753 +0000 UTC
219236000,FJORD FSTR,,58.14069,7.98874,0,189.3,5,,,,,,2026-03-30 01:18:50.49863403 +0000 UTC
219370000,WIND ENTERPRISE,9578244,,,,,,70,GODE WIND OWF,"{""Day"":19,""Hour"":20,""Minute"":0,""Month"":3}",7,93,
219630000,MARCHEN MAERSK,,51.15827,1.73418,14.9,30.8,0,,,,,,2026-03-30 01:18:47.861932831 +0000 UTC
219772000,TORM HELGA,,22.54105,120.33685,0,187,0,,,,,,2026-03-30 01:18:51.052255768 +0000 UTC
219825000,BRITANNIA SEAWAYS,,68.23872,15.6437,18.5,227.2,0,,,,,,2026-03-30 01:18:41.232281163 +0000 UTC
219850000,JOULIUS,8802064,,,,,,52,LV RIX - DK AVE,"{""Day"":26,""Hour"":18,""Minute"":0,""Month"":3}",11,22,
219997000,POUL LOEWENOERN,9250969,,,,,,99,ATON,"{""Day"":29,""Hour"":18,""Minute"":0,""Month"":3}",39,14,
220264000,ORAHOPE,,51.13461,3.77116,0.1,44,5,,,,,,2026-03-30 01:18:50.893002267 +0000 UTC
220323000,SLESVIG,0,,,,,,30,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",10,6,
220476000,FRIGGA,,56.04522,12.68624,0,60.1,5,,,,,,2026-03-30 01:18:50.858534305 +0000 UTC
224015940,NUEVO BATABANO_PRIME,0,,,,,,30,S\C_TENERIFE,"{""Day"":28,""Hour"":20,""Minute"":30,""Month"":3}",13,12,
224056990,VB CIERZO,9260665,,,,,,52,HUELVA,"{""Day"":11,""Hour"":23,""Minute"":30,""Month"":10}",8,20,
224201150,,,43.77613,-7.61317,7.3,338.7,0,,,,,,2026-03-30 01:18:52.153886711 +0000 UTC
224219590,LOLO PELAILLA,,41.21544,1.73591,0,360,7,,,,,,2026-03-30 01:18:45.036890377 +0000 UTC
224324620,CABRERA DOS,,41.37474,2.18657,0,129.3,7,,,,,,2026-03-30 01:18:42.169190077 +0000 UTC
224388000,BANADEROS EXPRESS,,28.09919,-15.71191,0.1,214.4,0,,,,,,2026-03-30 01:18:43.316721873 +0000 UTC
224498000,CIUDAD DE IBIZA,,28.15991,-15.40206,0,120.3,0,,,,,,2026-03-30 01:18:43.31780205 +0000 UTC
224586000,VB SIDI,,37.15911,-6.903,0,42.8,0,,,,,,2026-03-30 01:18:49.253006535 +0000 UTC
224672000,CAP DE BARBARIA,,39.86231,-0.06772,0,35.1,0,,,,,,2026-03-30 01:18:41.198792923 +0000 UTC
224770103,CITY SUPPLIER,,52.37916,4.86346,0,360,0,,,,,,2026-03-30 01:18:48.296337415 +0000 UTC
224772000,OPEN ARMS,,39.86127,-0.06979,0,236,5,,,,,,2026-03-30 01:18:46.853788438 +0000 UTC
225019990,,,39.55974,2.62732,0,32.6,15,,,,,,2026-03-30 01:18:45.361459598 +0000 UTC
225401000,V.B. BRAVO,,37.14848,-6.87582,0,47,5,,,,,,2026-03-30 01:18:51.111838531 +0000 UTC
225423000,VOLCAN DE TINAMAR,,28.24122,-15.52157,17.4,109.6,0,,,,,,2026-03-30 01:18:49.017063019 +0000 UTC
225437000,VB LLEVANT,9524114,,,,,,52,VALENCIA,"{""Day"":23,""Hour"":11,""Minute"":0,""Month"":12}",15,16,
225987164,JAK DOS,,41.32772,2.15815,0.1,360,0,,,,,,2026-03-30 01:18:46.969177107 +0000 UTC
225991180,AZABRA,9881328,,,,,,52,BARCELONA,"{""Day"":21,""Hour"":14,""Minute"":0,""Month"":7}",12,15,
226000370,CHOCO,0,,,,,,79,FRANCE,"{""Day"":25,""Hour"":0,""Minute"":0,""Month"":9}",70,0,
226000820,FOREZ,,51.69509,4.42129,0,103.3,5,,,,,,2026-03-30 01:18:48.046856088 +0000 UTC
226001140,BOTTICELLI,0,,,,,,99,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",30,80,
226002320,ANTHEMIOS,,52.0265,5.11405,0,360,0,,,,,,2026-03-30 01:18:44.754930732 +0000 UTC
226006770,BAC19,0,,,,,,90,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",15,17,
226008850,TENNESSEE,,48.84733,2.27751,0,360,0,,,,,,2026-03-30 01:18:50.868579523 +0000 UTC
226009960,JEANNE MOREAU,,48.86105,2.29439,0,360,0,,,,,,2026-03-30 01:18:45.480119244 +0000 UTC
226009980,DIAMANT 2,,48.86202,2.29628,0,360,0,,,,,,2026-03-30 01:18:49.506228852 +0000 UTC
226016720,CALYPSO,,49.44136,1.07308,0,360,0,,,,,,2026-03-30 01:18:41.578150354 +0000 UTC
226017350,PANACHE,,52.62709,4.75752,0,360,15,,,,,,2026-03-30 01:18:47.395119162 +0000 UTC
226018690,AMISTA,,51.16862,3.7953,0,360,15,,,,,,2026-03-30 01:18:50.889813165 +0000 UTC
226019060,,,48.83212,2.38086,0,360,15,,,,,,2026-03-30 01:18:46.521388983 +0000 UTC
227003050,ENEZ EUSSA 3,0,,,,,,60,BREST,"{""Day"":29,""Hour"":21,""Minute"":30,""Month"":3}",25,20,
227009560,,,49.27267,-0.24865,0.2,360,0,,,,,,2026-03-30 01:18:46.096992654 +0000 UTC
227094770,WARTA,,51.0104,3.74347,0,360,0,,,,,,2026-03-30 01:18:46.834853887 +0000 UTC
227275310,LH PILOT ST NICOLAS,0,,,,,,50,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",16,0,
227723070,BROTONNE,,49.44404,1.04798,0,360,5,,,,,,2026-03-30 01:18:50.018736296 +0000 UTC
227837760,CAEN OUISTREHAM 5,,49.19464,-0.31991,0,14.9,0,,,,,,2026-03-30 01:18:49.271237042 +0000 UTC
228039800,F/V FARFADET,,48.79629,-4.02676,11.6,106.3,0,,,,,,2026-03-30 01:18:47.602670646 +0000 UTC
228057000,MN COLIBRI,,43.10488,5.8838,0,219.4,5,,,,,,2026-03-30 01:18:47.808494189 +0000 UTC
228155700,ARMORIQUE,8988181,,,,,,90,BREST,"{""Day"":26,""Hour"":17,""Minute"":0,""Month"":3}",23,25,
228293700,VB PUISSANT,,51.05054,2.31458,0.6,247.6,0,,,,,,2026-03-30 01:18:43.555736318 +0000 UTC
228396600,ALMA KAPPA,9467500,,,,,,52,NOY OWF,"{""Day"":9,""Hour"":17,""Minute"":0,""Month"":3}",8,29,
228397800,F\V LUDOVIC GEOFFRAY,,50.24415,1.01705,2.9,5.6,15,,,,,,2026-03-30 01:18:52.230177614 +0000 UTC
228399000,F/V VALPARAISO,,49.62005,-0.30139,5.1,181.9,0,,,,,,2026-03-30 01:18:50.269236274 +0000 UTC
228424700,INNO'VENT,,47.34433,-2.51548,0,207.8,3,,,,,,2026-03-30 01:18:41.974451284 +0000 UTC
228440700,ARTEMIS,,49.76144,0.37713,0,0,5,,,,,,2026-03-30 01:18:50.271654697 +0000 UTC
228452800,TSM TEXEL,9993298,,,,,,52,OWF TRE,"{""Day"":26,""Hour"":18,""Minute"":35,""Month"":3}",13,23,
228457700,SAINT-MALO,,49.60846,-2.11368,16.7,190.3,0,,,,,,2026-03-30 01:18:42.375722078 +0000 UTC
228459600,RIDENS,7432226,,,,,,51,SAR OPERATION,"{""Day"":23,""Hour"":9,""Minute"":0,""Month"":4}",22,18,
228488800,OE CORINTHIAN,,47.28493,-2.1975,0,321.6,0,,,,,,2026-03-30 01:18:50.559401379 +0000 UTC
228840000,F/V CORTO MALTESE II,,47.0247,-2.29919,0,253.9,7,,,,,,2026-03-30 01:18:47.606102502 +0000 UTC
229249000,PHI PHANTOM,,41.37872,2.18652,0,144,5,,,,,,2026-03-30 01:18:50.526635051 +0000 UTC
229631000,CIELO DI NEW YORK,,57.69011,11.87835,0,32,5,,,,,,2026-03-30 01:18:45.317586932 +0000 UTC
229822000,MONJASA PROVIDER,,50.5692,-2.42432,0,35,5,,,,,,2026-03-30 01:18:43.403948181 +0000 UTC
229957000,PS TRIESTE,,37.43002,-124.47504,0.7,62.7,0,,,,,,2026-03-30 01:18:47.73201371 +0000 UTC
230011000,PRIMA VIKING,9195810,,,,,,70,NLAMS,"{""Day"":31,""Hour"":18,""Minute"":0,""Month"":3}",79,10,
230014910,MT1310,0,,,,,,95,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",16,2,
230025060,ROCKMATE,0,,,,,,33,WORKING AREA,"{""Day"":15,""Hour"":8,""Minute"":0,""Month"":9}",36,6,
230051080,JURMO,,59.92118,22.41132,0,352.1,0,,,,,,2026-03-30 01:18:47.557235713 +0000 UTC
230125940,PILOT L140,0,,,,,,50,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",11,5,
230175040,INNAMO,9988437,,,,,,60,NAGU<->AVENSOR,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",20,10,
230355000,KEMI 1,,60.45768,22.04276,0,298.1,5,,,,,,2026-03-30 01:18:42.85121357 +0000 UTC
230639000,BALTIC PRINCESS,9354284,,,,,,69,FITKU-FILAN-SESTO,"{""Day"":30,""Hour"":4,""Minute"":10,""Month"":3}",17,195,
230693000,PRIMA LADY,,62.19084,18.04119,10.4,317.3,0,,,,,,2026-03-30 01:18:47.275372306 +0000 UTC
230708000,,,61.13337,21.44091,0,352.6,0,,,,,,2026-03-30 01:18:47.097449014 +0000 UTC
230943350,TUULI,8962369,,,,,,69,KUMLINGE-ENKLINGE,"{""Day"":29,""Hour"":24,""Minute"":60,""Month"":4}",14,14,
230944110,LEO,,61.13285,21.44204,0,59.4,0,,,,,,2026-03-30 01:18:48.017387383 +0000 UTC
230992590,FALKO,,60.12144,22.01866,0,211.9,0,,,,,,2026-03-30 01:18:44.750309403 +0000 UTC
230995660,VB ORION,7368580,,,,,,52,HARB0UR TUG CH12,"{""Day"":31,""Hour"":14,""Minute"":0,""Month"":1}",8,28,
231896000,HOGABERG,,57.7138,10.5916,0,48.2,5,,,,,,2026-03-30 01:18:46.13889004 +0000 UTC
232002653,SD WARDEN,,57.27905,-5.7082,0,236.8,5,,,,,,2026-03-30 01:18:43.412856254 +0000 UTC
232003503,SVITZER ELLERBY,,51.49449,-2.71858,1,314,0,,,,,,2026-03-30 01:18:41.429607344 +0000 UTC
232007488,SVITZER GANGES,,51.4464,0.74264,0,59.1,5,,,,,,2026-03-30 01:18:43.254046002 +0000 UTC
232012511,BOY ENZO LH511,,57.50337,-1.77256,0,163,0,,,,,,2026-03-30 01:18:40.794003653 +0000 UTC
232015629,RED JET 7,,50.89565,-1.40603,0,257.1,5,,,,,,2026-03-30 01:18:46.554734631 +0000 UTC
232018919,HYUNDAI JUPITER,9725134,,,,,,74,GBSOU,"{""Day"":29,""Hour"":16,""Minute"":45,""Month"":3}",116,208,
232027317,TRINITY,,50.70959,-1.98647,0,357.9,0,,,,,,2026-03-30 01:18:42.393064176 +0000 UTC
232030827,INCHCOLM,,57.14268,-2.09106,0,351.2,5,,,,,,2026-03-30 01:18:51.08827655 +0000 UTC
232031183,HENDRIKA JACOBA,9877389,,,,,,30,VLISSINGEN,"{""Day"":26,""Hour"":22,""Minute"":0,""Month"":3}",8,17,
232035972,CONFORMITY,,51.83323,-8.32758,0,223.9,5,,,,,,2026-03-30 01:18:44.142661145 +0000 UTC
232038669,KOMMANDOR ORCA,9352377,,,,,,90,EEMSHAVEN,"{""Day"":24,""Hour"":7,""Minute"":45,""Month"":3}",19,67,
232048902,BLUE ECLIPSE 1,,58.08225,6.78704,0,13.2,5,,,,,,2026-03-30 01:18:51.518045256 +0000 UTC
232052519,IEVOLI BLACK,,58.97484,-2.89143,0,221.8,0,,,,,,2026-03-30 01:18:45.548209843 +0000 UTC
232053998,FOREVER FAITHFUL PD,9977024,,,,,,30,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",16,8,
232056217,RESOLUTE 1,1022225,,,,,,31,LONDON,"{""Day"":11,""Hour"":19,""Minute"":0,""Month"":7}",7,16,
232056673,PURUS TIGERS 1839,,52.46087,4.58603,0,133,5,,,,,,2026-03-30 01:18:40.978433532 +0000 UTC
232058262,COMMANDER,,51.44557,0.37467,0.1,328.7,0,,,,,,2026-03-30 01:18:44.448679221 +0000 UTC
232059056,AQUATIC WARRIOR,8943569,,,,,,39,DREDGING,"{""Day"":23,""Hour"":18,""Minute"":0,""Month"":3}",10,11,
232059248,FORTH CHEETAH,,55.98542,-3.22202,0.1,106.2,0,,,,,,2026-03-30 01:18:49.263374592 +0000 UTC
232059441,ORBIT CLIPPER,1076082,51.50765,0.00552,0,34.9,0,60,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",12,12,2026-03-30 01:18:44.897249532 +0000 UTC
232059444,VB THAMESBANK,,54.62182,-1.15253,0,326.6,0,,,,,,2026-03-30 01:18:41.995594581 +0000 UTC
232059804,CT PRENTON,,51.80514,4.63314,0,327.6,5,,,,,,2026-03-30 01:18:41.53135555 +0000 UTC
232062288,COURTSHIP II,,52.83858,5.70327,0.3,360,15,,,,,,2026-03-30 01:18:45.089409764 +0000 UTC
232065718,STOCK BOAT 8,0,,,,,,40,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",16,10,
232217000,OCEAN OBSERVER,,53.73035,-0.3624,0,0,5,,,,,,2026-03-30 01:18:42.863706067 +0000 UTC
232627000,ALBION-DS10,,50.40118,0.10936,1.6,167.9,7,,,,,,2026-03-30 01:18:46.534818122 +0000 UTC
232892000,CS SOVEREIGN,,50.32037,1.19232,0.1,239.3,3,,,,,,2026-03-30 01:18:52.231624212 +0000 UTC
234863000,CRYSTAL TIDE CE135,,54.26064,-5.60286,0,360,7,,,,,,2026-03-30 01:18:44.840626198 +0000 UTC
235003120,RITA ROSE,,51.64902,-9.90544,0,295.7,7,,,,,,2026-03-30 01:18:47.236858086 +0000 UTC
235013782,SVITZER BOOTLE,9286683,51.44976,0.42194,12.2,86.5,0,52,GRAVESEND,"{""Day"":29,""Hour"":18,""Minute"":0,""Month"":3}",14,15,2026-03-30 01:18:51.253707907 +0000 UTC
235018907,THORSVOE,,58.83463,-3.19088,0,155.9,5,,,,,,2026-03-30 01:18:42.900100714 +0000 UTC
235040261,SPIRIT OF THE TYNE,,54.99706,-1.44115,0,293.8,5,,,,,,2026-03-30 01:18:47.750736798 +0000 UTC
235050609,BEAUMONT,,49.37385,1.00549,0,311.2,5,,,,,,2026-03-30 01:18:45.582029798 +0000 UTC
235054667,SILVER BONITO,,51.50308,-0.12064,0,360,0,,,,,,2026-03-30 01:18:48.909278198 +0000 UTC
235056987,AURORA CLIPPER,0,,,,,,40,LONDON,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",30,8,
235066352,SEAFOX 4,,53.24789,3.98652,0,294.2,15,,,,,,2026-03-30 01:18:43.644878384 +0000 UTC
235071342,SEVEN ATLANTIC,,60.40946,3.13263,0.7,71.7,3,,,,,,2026-03-30 01:18:46.367029473 +0000 UTC
235076013,DEEP VISION,,68.90128,17.02553,10.3,211.5,0,,,,,,2026-03-30 01:18:50.492261545 +0000 UTC
235077287,AILEEN M,,39.65146,-0.2104,0.1,221.2,5,,,,,,2026-03-30 01:18:48.903280572 +0000 UTC
235077712,UKD ORCA,,54.98509,-1.26024,2.9,148.7,0,,,,,,2026-03-30 01:18:47.67103764 +0000 UTC
235083501,.,,51.89134,4.45385,0,0,5,,,,,,2026-03-30 01:18:44.334581234 +0000 UTC
235088641,REVE D'OR,,37.93106,23.68049,0,2.7,0,,,,,,2026-03-30 01:18:52.097994423 +0000 UTC
235089665,ISLA S DS1,,50.30097,0.30631,2.3,53.1,7,,,,,,2026-03-30 01:18:46.412046978 +0000 UTC
235095697,CHANNEL CHIEFTAIN 6,,51.94926,1.28978,0,256,5,,,,,,2026-03-30 01:18:51.034176754 +0000 UTC
235095979,HAPPY PENGUIN,,47.12745,-2.37601,4,145.4,0,,,,,,2026-03-30 01:18:50.747801723 +0000 UTC
235096892,,,49.64466,-2.08718,9.5,202.5,0,,,,,,2026-03-30 01:18:44.988080829 +0000 UTC
235097536,FLAMINGO,,51.64989,4.60889,0,360,0,,,,,,2026-03-30 01:18:49.306081635 +0000 UTC
235101366,SD NUTBOURNE,9208289,,,,,,60,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",10,8,
235108602,TROMS MIRA,,57.14488,-2.09313,0,132.2,5,,,,,,2026-03-30 01:18:45.196311108 +0000 UTC
235108959,SEVEN ARCTIC,,60.40829,5.24846,0,233.4,5,,,,,,2026-03-30 01:18:48.433263971 +0000 UTC
235110227,TEES GUARDIAN,,54.58458,-1.19339,0,293.2,5,,,,,,2026-03-30 01:18:43.627061138 +0000 UTC
235114376,WINDCAT 39,0,51.32958,1.42157,0,226.4,0,40,RAMSGATE><LAOWF,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",8,12,2026-03-30 01:18:43.92971315 +0000 UTC
235116011,FORTH WARRIOR,,53.44063,-3.00718,0,1.1,5,,,,,,2026-03-30 01:18:50.98394601 +0000 UTC
235118074,AI AVOCET,,50.64644,-0.839,7.2,295.4,0,,,,,,2026-03-30 01:18:48.528612527 +0000 UTC
235118075,BF HURRICANE,0,,,,,,51,RAMSGATE,"{""Day"":27,""Hour"":8,""Minute"":0,""Month"":3}",7,16,
236111925,SOUND SOLUTION,,59.35449,17.96507,0,235.7,0,,,,,,2026-03-30 01:18:44.134742607 +0000 UTC
236519000,SEAMAR SPLENDID,8503515,,,,,,34,DEN HELDER,"{""Day"":24,""Hour"":0,""Minute"":20,""Month"":3}",12,47,
236745000,ELISA,9688879,,,,,,52,HARWICH,"{""Day"":28,""Hour"":19,""Minute"":0,""Month"":3}",12,20,
237070600,IFESTOS 2,,37.95759,23.6094,0,207.9,0,,,,,,2026-03-30 01:18:47.384699669 +0000 UTC
239864200,ECOSPIRIT,,37.9447,23.61499,0,93.6,5,,,,,,2026-03-30 01:18:50.622766761 +0000 UTC
239998600,ACCORD,,38.04172,23.52417,0,188.6,0,,,,,,2026-03-30 01:18:44.715431901 +0000 UTC
240004600,SOLE DI MARE,,37.93259,23.6475,0,0,5,,,,,,2026-03-30 01:18:51.81201803 +0000 UTC
240045800,PATHOS,,37.91396,23.70377,0,360,0,,,,,,2026-03-30 01:18:51.22331871 +0000 UTC
240226600,WHO CARES,,37.93226,23.68411,0,360,5,,,,,,2026-03-30 01:18:44.14117878 +0000 UTC
240591100,PAREAKI II,8593560,,,,,,37,ZEAS,"{""Day"":7,""Hour"":19,""Minute"":30,""Month"":8}",12,26,
241401000,OASIS,,37.93858,23.6687,0,207.8,5,,,,,,2026-03-30 01:18:44.905654578 +0000 UTC
241410000,KITHNOS,,22.5275,120.02452,6.8,4,0,,,,,,2026-03-30 01:18:43.271528979 +0000 UTC
241463000,AEGEAN DREAM,,35.55292,-123.11095,13.4,146.3,0,,,,,,2026-03-30 01:18:46.730976017 +0000 UTC
241588000,CHRISTOS XLVI,9249659,,,,,,52,PIRAEUS,"{""Day"":4,""Hour"":14,""Minute"":0,""Month"":7}",10,35,
241802000,AERO 1 HIGHSPEED,9952787,,,,,,49,ARGOSARONIKOS,"{""Day"":29,""Hour"":16,""Minute"":55,""Month"":3}",12,24,
241811000,WHITE PEARL I,8593833,,,,,,99,ALIMOS,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",28,6,
241869000,RAN DF,9953470,,,,,,89,NOMON>PLGDN,"{""Day"":28,""Hour"":18,""Minute"":0,""Month"":3}",203,47,
241909000,NEPTUNE PHOS,,52.90927,-5.66347,16.2,184,0,,,,,,2026-03-30 01:18:51.260939318 +0000 UTC
241919000,DESERT LION,,49.72544,-7.64778,12.5,133.4,0,,,,,,2026-03-30 01:18:46.324830883 +0000 UTC
241932000,AKRISIOS,9953456,,,,,,80,SKAGEN,"{""Day"":27,""Hour"":8,""Minute"":0,""Month"":3}",149,34,
244000143,STANLEY,0,,,,,,90,SEEHAFEN 3,"{""Day"":29,""Hour"":13,""Minute"":0,""Month"":3}",66,19,
244000248,SWAENENVECHT,,52.19611,5.00845,0,0,15,,,,,,2026-03-30 01:18:41.011074072 +0000 UTC
244000347,OOSTERDOK,0,,,,,,99,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",14,0,
244000369,HIDDEBORG,,53.43442,5.77557,0,71.3,0,,,,,,2026-03-30 01:18:44.768479416 +0000 UTC
244000831,BARBARELLA,,52.38771,4.89074,0,360,15,,,,,,2026-03-30 01:18:44.348805932 +0000 UTC
244000876,PRINSES,,52.41864,4.77423,0,68.5,5,,,,,,2026-03-30 01:18:47.892478808 +0000 UTC
244000933,PLASSENSCHAP VIII,,52.19909,5.06171,0,360,15,,,,,,2026-03-30 01:18:45.067015701 +0000 UTC
244001239,ENTERPRISE,,52.33528,4.91723,0,360,15,,,,,,2026-03-30 01:18:49.284037798 +0000 UTC
244001620,STARBOARD,,52.39804,4.88388,0,360,5,,,,,,2026-03-30 01:18:46.77912973 +0000 UTC
244010025,PIET HEIN,,51.80421,4.62814,0,360,0,,,,,,2026-03-30 01:18:43.195792817 +0000 UTC
244010036,TEST RWS WVL VDES 1,,51.47559,3.6064,0.4,32.5,15,,,,,,2026-03-30 01:18:51.150504204 +0000 UTC
244010269,CHALLENGER,0,,,,,,79,3E RIJKSBINNENHAVEN,"{""Day"":27,""Hour"":16,""Minute"":24,""Month"":3}",110,0,
244010311,MAGNIFIQUE II,0,,,,,,69,AMSTERDAM,"{""Day"":31,""Hour"":17,""Minute"":0,""Month"":5}",3,58,
244010959,ROTTERDAM 59,0,,,,,,79,BORN,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",5,11,
244011558,JOOP RUTTE 1,,52.42133,4.85017,0,360,0,,,,,,2026-03-30 01:18:47.098834442 +0000 UTC
244012151,NIJMEGEN MAX,,51.54365,6.07525,0,223,0,,,,,,2026-03-30 01:18:45.122391561 +0000 UTC
244013484,GERARDA JOHANNA,0,,,,,,69,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",3,13,
244013585,DE GEEST VAN HELENA,,52.39795,4.88381,0,360,15,,,,,,2026-03-30 01:18:40.74356412 +0000 UTC
244013600,BLAUWE VIS,0,,,,,,37,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",17,5,
244014701,DE KIKKERT,,52.43542,4.82307,0,360,5,,,,,,2026-03-30 01:18:46.045924999 +0000 UTC
244016812,HORIZON,,51.97019,5.35007,0,360,0,,,,,,2026-03-30 01:18:44.445270107 +0000 UTC
244016927,IKAA,,51.9073,4.50385,0,360,5,,,,,,2026-03-30 01:18:41.416976949 +0000 UTC
244016937,KAAG 2,,52.21867,4.55983,0.1,191,0,,,,,,2026-03-30 01:18:50.172637399 +0000 UTC
244020144,VALENCIA,,51.27804,4.34689,7.4,321.3,0,,,,,,2026-03-30 01:18:43.739251112 +0000 UTC
244020177,NORN,0,,,,,,33,AMST,"{""Day"":30,""Hour"":6,""Minute"":0,""Month"":8}",17,7,
244020401,D.G. HARMSEN,,51.91674,4.48433,0,360,5,,,,,,2026-03-30 01:18:48.515233615 +0000 UTC
244020463,MARKSTROOM,0,,,,,,80,ROTTERDAM NECKARHAVE,"{""Day"":30,""Hour"":5,""Minute"":10,""Month"":3}",110,0,
244020700,SKYLINE,,51.69388,4.44295,0,360,0,,,,,,2026-03-30 01:18:49.307074338 +0000 UTC
244023938,PW18,,53.1939,6.62794,0,360,5,,,,,,2026-03-30 01:18:47.182993609 +0000 UTC
244024762,VEGOMO V,,51.98549,4.67281,0,360,0,,,,,,2026-03-30 01:18:47.601640815 +0000 UTC
244030035,DOKTER WAGEMAKER,9294070,,,,,,69,TEXEL-DEN HELDER,"{""Day"":1,""Hour"":11,""Minute"":30,""Month"":9}",20,111,
244030339,JACKSON 5,,52.38568,4.89051,0,360,15,,,,,,2026-03-30 01:18:47.961782328 +0000 UTC
244030522,MULTRATUG 33,,51.348,4.27579,0,241.3,0,,,,,,2026-03-30 01:18:51.331737768 +0000 UTC
244030699,VICE VERSA,,51.8945,4.68412,0,360,0,,,,,,2026-03-30 01:18:44.829219741 +0000 UTC
